time,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_wrist_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_wrist_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,null,null,waist_yaw_joint,null,head_yaw_joint,head_pitch_joint,left_thumb_mcp_roll_joint,left_thumb_mcp_pitch_joint,left_index_mcp_joint,left_middle_mcp_joint,left_ring_mcp_joint,left_pinky_mcp_joint,right_thumb_mcp_roll_joint,right_thumb_mcp_pitch_joint,right_index_mcp_joint,right_middle_mcp_joint,right_ring_mcp_joint,right_pinky_mcp_joint
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108619,-0.852108,0.195028,-1.8675,0.225114,0.176402,0.937135,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108616,-0.852114,0.195008,-1.8675,0.225101,0.176403,0.938336,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108615,-0.852119,0.194988,-1.8675,0.225089,0.176404,0.939537,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108614,-0.852125,0.194969,-1.8675,0.225078,0.176404,0.940737,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108612,-0.85213,0.194952,-1.8675,0.225067,0.176404,0.941936,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108611,-0.852134,0.194936,-1.8675,0.225058,0.176405,0.943134,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108611,-0.852139,0.194921,-1.8675,0.225048,0.176405,0.944332,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108609,-0.852144,0.194907,-1.8675,0.225039,0.176406,0.945528,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108608,-0.852146,0.194894,-1.8675,0.225032,0.176407,0.946723,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108607,-0.85215,0.194883,-1.8675,0.225025,0.176407,0.947917,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108605,-0.852154,0.194873,-1.8675,0.225018,0.176407,0.949111,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108605,-0.852157,0.194863,-1.8675,0.225012,0.176408,0.950303,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108604,-0.852159,0.194854,-1.8675,0.225007,0.176408,0.951495,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108603,-0.85216,0.194847,-1.8675,0.225003,0.176408,0.952685,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108603,-0.852163,0.194842,-1.8675,0.224999,0.176408,0.953874,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108602,-0.852164,0.194837,-1.8675,0.224996,0.176408,0.955063,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108602,-0.852165,0.194833,-1.8675,0.224994,0.176409,0.95625,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108601,-0.852166,0.19483,-1.8675,0.224992,0.176409,0.957438,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.1086,-0.852167,0.194829,-1.8675,0.22499,0.176409,0.958624,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.1086,-0.852167,0.194829,-1.8675,0.22499,0.176409,0.959808,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.1086,-0.852166,0.19483,-1.8675,0.22499,0.176409,0.960992,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.1086,-0.852166,0.194831,-1.8675,0.224991,0.176409,0.962175,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.1086,-0.852165,0.194834,-1.8675,0.224994,0.176409,0.963357,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.1086,-0.852164,0.194838,-1.8675,0.224996,0.176409,0.964538,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108599,-0.852162,0.194843,-1.8675,0.224999,0.176409,0.965719,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.1086,-0.852161,0.194849,-1.8675,0.225002,0.176409,0.966898,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.1086,-0.852158,0.194857,-1.8675,0.225007,0.176409,0.968076,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108601,-0.852155,0.194866,-1.8675,0.225012,0.176408,0.969253,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108601,-0.852153,0.194876,-1.8675,0.225018,0.176408,0.970429,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108602,-0.852149,0.194887,-1.8675,0.225025,0.176408,0.971605,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108602,-0.852146,0.194899,-1.8675,0.225032,0.176407,0.972779,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108603,-0.852143,0.194912,-1.8675,0.22504,0.176407,0.973952,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108604,-0.852139,0.194925,-1.8675,0.225049,0.176407,0.975125,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108605,-0.852134,0.194941,-1.8675,0.225057,0.176406,0.976296,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108605,-0.852129,0.194957,-1.8675,0.225067,0.176406,0.977467,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108607,-0.852124,0.194974,-1.8675,0.225078,0.176405,0.978636,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108608,-0.852119,0.194993,-1.8675,0.225089,0.176406,0.979805,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108609,-0.852113,0.195013,-1.8675,0.225101,0.176405,0.980973,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108612,-0.852107,0.195033,-1.8675,0.225114,0.176404,0.98214,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108613,-0.852101,0.195055,-1.8675,0.225127,0.176403,0.983305,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108615,-0.852094,0.195078,-1.8675,0.225142,0.176403,0.984471,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108617,-0.852087,0.195101,-1.8675,0.225156,0.176402,0.985634,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108619,-0.852079,0.195127,-1.8675,0.225171,0.176401,0.986798,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.10862,-0.852073,0.195151,-1.8675,0.225187,0.176401,0.987882,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108622,-0.852066,0.195175,-1.8675,0.2252,0.1764,0.988888,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108624,-0.852059,0.195197,-1.8675,0.225215,0.176399,0.989817,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108627,-0.852053,0.195218,-1.8675,0.225227,0.176399,0.990667,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108628,-0.852047,0.195238,-1.8675,0.225239,0.176398,0.99144,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108629,-0.852041,0.195256,-1.8675,0.225251,0.176397,0.992136,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.10863,-0.852037,0.195273,-1.8675,0.225261,0.176397,0.992753,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108632,-0.852032,0.195288,-1.8675,0.22527,0.176396,0.993293,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108634,-0.852029,0.195299,-1.8675,0.225278,0.176396,0.993756,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108634,-0.852025,0.195312,-1.8675,0.225285,0.176396,0.994141,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108635,-0.852023,0.195319,-1.8675,0.22529,0.176395,0.994449,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108636,-0.852022,0.195326,-1.8675,0.225294,0.176395,0.994681,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108637,-0.85202,0.19533,-1.8675,0.225297,0.176395,0.994835,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.825,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.9,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.975,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.994912,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108605,-0.852129,0.194957,-1.8675,0.225067,0.176406,0.977467,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.1086,-0.852167,0.194829,-1.8675,0.22499,0.176409,0.959808,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108612,-0.85213,0.194952,-1.8675,0.225067,0.176404,0.941936,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.923852,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,1.05,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.923852,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.975,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.923852,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.9,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.923852,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.825,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108636,-0.852019,0.195333,-1.8675,0.225298,0.176395,0.923852,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.6,0.75,0.55,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108657,-0.851996,0.195329,-1.8675,0.225297,0.176391,0.924011,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.599831,0.749661,0.550056,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108699,-0.851949,0.195322,-1.8675,0.225294,0.176384,0.924329,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.599492,0.748983,0.550169,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.10876,-0.851879,0.195311,-1.8675,0.225291,0.176372,0.924805,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.598983,0.747966,0.550339,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108843,-0.851785,0.195297,-1.8675,0.225287,0.176357,0.92544,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.598305,0.74661,0.550565,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.108945,-0.851668,0.195281,-1.8675,0.225281,0.176339,0.926234,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.597458,0.744915,0.550847,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.109069,-0.851527,0.195261,-1.8675,0.225276,0.176317,0.927187,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.596441,0.742881,0.551186,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.109213,-0.851362,0.195238,-1.8675,0.225269,0.176291,0.928297,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.595254,0.740508,0.551582,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.109378,-0.851175,0.195215,-1.8675,0.225262,0.176262,0.929563,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.593898,0.737797,0.552034,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.109565,-0.850962,0.19519,-1.8675,0.225256,0.176228,0.930987,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.592373,0.734746,0.552542,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.109772,-0.850724,0.195164,-1.8675,0.225251,0.176192,0.932567,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.590678,0.731356,0.553107,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.109999,-0.850463,0.195139,-1.8675,0.225247,0.176153,0.934304,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.588814,0.727627,0.553729,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.110247,-0.850178,0.195114,-1.8675,0.225244,0.17611,0.936196,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.58678,0.723559,0.554407,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.110517,-0.849867,0.19509,-1.8675,0.225243,0.176064,0.938242,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.584576,0.719153,0.555141,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.110807,-0.849532,0.195071,-1.8675,0.225244,0.176014,0.940442,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.582203,0.714407,0.555932,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.111119,-0.849171,0.195053,-1.8675,0.225248,0.175961,0.942795,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.579661,0.709322,0.55678,0.3,
0.01,0.165261,0.327878,0.441613,-1.09282,1.2556,-0.056649,-1.507673,0.111431,-0.848809,0.19504,-1.8675,0.225257,0.175909,0.945144,0.0,0.0,-0.030326,0.0,-0.2618,-0.010108,1.5,0.2,0.6,0.6,0.6,0.55,0.0,0.2,0.577119,0.704237,0.557627,0.3,
